Count,Proportion,StartA,EndA,StrandA,StartB,EndB,StrandB
1,0.0000046,1673,1831,f,1658,1831,t
1,0.0000046,167,1831,f,129,1831,t
1,0.0000046,1659,1831,f,1673,1831,t
1,0.0000046,1652,1831,f,1782,1831,t
1,0.0000046,1648,1831,f,1771,1831,t
1,0.0000046,1644,1831,f,1753,1831,t
1,0.0000046,164,1831,f,305,1831,t
1,0.0000046,1626,1831,f,1678,1831,t
1,0.0000046,1607,1831,f,886,1831,t
1,0.0000046,1597,1831,f,1597,1831,t
1,0.0000046,1584,1831,f,1571,1831,t
1,0.0000046,1570,1831,f,1557,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,157,1831,f,96,1831,t
1,0.0000046,157,1831,f,94,1831,t
1,0.0000046,157,1831,f,134,1831,t
1,0.0000046,157,1831,f,129,1831,t
1,0.0000046,156,1831,f,98,1831,t
1,0.0000046,156,1831,f,96,1831,t
1,0.0000046,156,1831,f,96,1831,t
1,0.0000046,156,1831,f,94,1831,t
1,0.0000046,156,1831,f,236,1831,t
1,0.0000046,1551,1831,f,1540,1831,t
1,0.0000046,155,1831,f,154,1831,t
1,0.0000046,155,1831,f,153,1831,t
1,0.0000046,154,1831,f,155,1831,t
1,0.0000046,154,1831,f,155,1831,t
1,0.0000046,1530,1831,f,1519,1831,t
1,0.0000046,153,1831,f,98,1831,t
1,0.0000046,153,1831,f,102,1831,t
1,0.0000046,1519,1831,f,1530,1831,t
1,0.0000046,1467,1831,f,1459,1831,t
1,0.0000046,1443,1831,f,1730,1831,t
1,0.0000046,144,1831,f,98,1831,t
1,0.0000046,1421,1831,f,1415,1831,t
1,0.0000046,138,1831,f,235,1831,t
1,0.0000046,138,1831,f,138,1831,t
1,0.0000046,1373,1831,f,1403,1831,t
1,0.0000046,1365,1831,f,1356,1831,t
1,0.0000046,1364,1831,f,1342,1831,t
1,0.0000046,1340,1831,f,1185,1831,t
1,0.0000046,1317,1831,f,1300,1831,t
1,0.0000046,1315,1831,f,666,1831,t
1,0.0000046,1262,1831,f,1056,1831,t
1,0.0000046,1261,1831,f,1303,1831,t
1,0.0000046,1253,1831,f,1245,1831,t
1,0.0000046,1247,1831,f,1234,1831,t
1,0.0000046,1239,1831,f,1329,1831,t
1,0.0000046,1234,1831,f,1247,1831,t
1,0.0000046,123,1831,f,131,1831,t
1,0.0000046,1208,1831,f,1205,1831,t
1,0.0000046,1197,1831,f,1190,1831,t
1,0.0000046,1164,1831,f,1164,1831,t
1,0.0000046,1143,1831,f,1116,1831,t
1,0.0000046,1112,1831,f,1124,1831,t
1,0.0000046,1106,1831,f,1111,1831,t
1,0.0000046,1093,1831,f,1146,1831,t
1,0.0000046,1093,1831,f,1084,1831,t
1,0.0000046,1091,1831,f,1084,1831,t
1,0.0000046,1086,1831,f,1080,1831,t
1,0.0000046,1086,1831,f,1070,1831,t
1,0.0000046,1084,1831,f,1093,1831,t
1,0.0000046,1073,1831,f,1041,1831,t
1,0.0000046,1070,1831,f,1086,1831,t
1,0.0000046,1065,1831,f,884,1831,t
1,0.0000046,1048,1831,f,869,1831,t
1,0.0000046,1047,1831,f,1073,1831,t
1,0.0000046,1042,1831,f,981,1831,t
1,0.0000046,1041,1831,f,1073,1831,t
1,0.0000046,1041,1831,f,1073,1831,t
1,0.0000046,1029,1831,f,923,1831,t
1,0.0000046,1026,1831,f,917,1831,t
1,0.0000046,102,1831,f,157,1831,t
1,0.0000046,101,1831,f,160,1831,t
1,0.0000046,101,1831,f,157,1831,t
1,0.0000046,1007,1831,f,933,1831,t
1,0.0000046,1002,1831,f,1002,1831,t
1,0.0000046,1,1831,f,17,1831,t
1,0.0000046,1,1831,f,17,1831,t
1,0.0000046,1,1831,f,1,1831,t
1,0.0000046,602,1831,f,584,1831,t
1,0.0000046,98,1831,f,157,1831,t
1,0.0000046,640,1831,f,621,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,420,1831,f,360,1831,t
1,0.0000046,420,1831,f,352,1831,t
1,0.0000046,352,1831,f,421,1831,t
1,0.0000046,802,1831,f,812,1831,t
1,0.0000046,360,1831,f,420,1831,t
1,0.0000046,186,1831,f,189,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,665,1831,f,652,1831,t
1,0.0000046,563,1831,f,598,1831,t
1,0.0000046,499,1831,f,495,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,196,1831,f,223,1831,t
1,0.0000046,1704,1831,f,259,1831,t
1,0.0000046,427,1831,f,361,1831,t
1,0.0000046,655,1831,f,724,1831,t
1,0.0000046,664,1831,f,652,1831,t
1,0.0000046,441,1831,f,441,1831,t
1,0.0000046,999,1831,f,931,1831,t
1,0.0000046,998,1831,f,998,1831,t
1,0.0000046,992,1831,f,1040,1831,t
1,0.0000046,990,1831,f,987,1831,t
1,0.0000046,99,1831,f,154,1831,t
1,0.0000046,982,1831,f,1014,1831,t
1,0.0000046,971,1831,f,981,1831,t
1,0.0000046,963,1831,f,957,1831,t
1,0.0000046,96,1831,f,157,1831,t
1,0.0000046,958,1831,f,997,1831,t
1,0.0000046,936,1831,f,1005,1831,t
1,0.0000046,935,1831,f,1011,1831,t
1,0.0000046,929,1831,f,936,1831,t
1,0.0000046,925,1831,f,913,1831,t
1,0.0000046,925,1831,f,909,1831,t
1,0.0000046,925,1831,f,909,1831,t
1,0.0000046,924,1831,f,1000,1831,t
1,0.0000046,923,1831,f,911,1831,t
1,0.0000046,921,1831,f,931,1831,t
1,0.0000046,92,1831,f,85,1831,t
1,0.0000046,918,1831,f,891,1831,t
1,0.0000046,917,1831,f,1026,1831,t
1,0.0000046,909,1831,f,816,1831,t
1,0.0000046,893,1831,f,817,1831,t
1,0.0000046,891,1831,f,911,1831,t
1,0.0000046,891,1831,f,1711,1831,t
1,0.0000046,887,1831,f,933,1831,t
1,0.0000046,878,1831,f,878,1831,t
1,0.0000046,878,1831,f,878,1831,t
1,0.0000046,878,1831,f,865,1831,t
1,0.0000046,877,1831,f,869,1831,t
1,0.0000046,877,1831,f,869,1831,t
1,0.0000046,872,1831,f,834,1831,t
1,0.0000046,865,1831,f,878,1831,t
1,0.0000046,865,1831,f,869,1831,t
1,0.0000046,865,1831,f,868,1831,t
1,0.0000046,865,1831,f,868,1831,t
1,0.0000046,865,1831,f,865,1831,t
1,0.0000046,865,1831,f,865,1828,t
1,0.0000046,862,1831,f,864,1831,t
1,0.0000046,860,1831,f,833,1831,t
1,0.0000046,860,1831,f,833,1831,t
1,0.0000046,860,1831,f,828,1831,t
1,0.0000046,855,1831,f,828,1831,t
1,0.0000046,853,1831,f,729,1831,t
1,0.0000046,839,1831,f,828,1831,t
1,0.0000046,836,1831,f,860,1831,t
1,0.0000046,834,1831,f,833,1831,t
1,0.0000046,834,1831,f,832,1831,t
1,0.0000046,834,1831,f,828,1831,t
1,0.0000046,833,1831,f,862,1831,t
1,0.0000046,833,1831,f,860,1831,t
1,0.0000046,833,1831,f,833,1831,t
1,0.0000046,833,1831,f,829,1831,t
1,0.0000046,833,1831,f,829,1831,t
1,0.0000046,830,1831,f,850,1831,t
1,0.0000046,830,1831,f,850,1831,t
1,0.0000046,830,1831,f,834,1831,t
1,0.0000046,83,1831,f,157,1831,t
1,0.0000046,828,1831,f,860,1831,t
1,0.0000046,828,1831,f,860,1831,t
1,0.0000046,828,1831,f,839,1831,t
1,0.0000046,828,1831,f,834,1831,t
1,0.0000046,828,1831,f,834,1831,t
1,0.0000046,828,1831,f,810,1831,t
1,0.0000046,828,1831,f,1005,1831,t
1,0.0000046,817,1831,f,833,1831,t
1,0.0000046,814,1831,f,827,1831,t
1,0.0000046,814,1831,f,827,1831,t
1,0.0000046,814,1831,f,814,1831,t
1,0.0000046,812,1831,f,849,1831,t
1,0.0000046,812,1831,f,797,1831,t
1,0.0000046,812,1831,f,796,1831,t
1,0.0000046,810,1831,f,873,1831,t
1,0.0000046,810,1831,f,828,1831,t
1,0.0000046,799,1831,f,933,1831,t
1,0.0000046,798,1831,f,812,1831,t
1,0.0000046,796,1831,f,812,1831,t
1,0.0000046,796,1831,f,812,1831,t
1,0.0000046,796,1831,f,812,1831,t
1,0.0000046,786,1831,f,788,1831,t
1,0.0000046,778,1831,f,651,1831,t
1,0.0000046,774,1831,f,774,1831,t
1,0.0000046,774,1831,f,774,1831,t
1,0.0000046,774,1831,f,772,1831,t
1,0.0000046,774,1831,f,694,1831,t
1,0.0000046,763,1831,f,751,1831,t
1,0.0000046,757,1831,f,774,1831,t
1,0.0000046,751,1831,f,731,1831,t
1,0.0000046,744,1831,f,1240,1831,t
1,0.0000046,740,1831,f,729,1831,t
1,0.0000046,736,1831,f,736,1831,t
1,0.0000046,733,1831,f,725,1831,t
1,0.0000046,72,1831,f,110,1831,t
1,0.0000046,717,1831,f,717,1831,t
1,0.0000046,716,1831,f,733,1831,t
1,0.0000046,712,1831,f,833,1831,t
1,0.0000046,708,1831,f,716,1831,t
1,0.0000046,701,1831,f,686,1831,t
1,0.0000046,696,1831,f,698,1831,t
1,0.0000046,686,1831,f,702,1831,t
1,0.0000046,671,1831,f,648,1831,t
1,0.0000046,667,1831,f,552,1831,t
1,0.0000046,665,1831,f,713,1831,t
1,0.0000046,665,1831,f,652,1831,t
1,0.0000046,664,1831,f,652,1831,t
1,0.0000046,663,1831,f,671,1831,t
1,0.0000046,658,1831,f,661,1831,t
1,0.0000046,657,1831,f,689,1831,t
1,0.0000046,657,1831,f,657,1831,t
1,0.0000046,657,1831,f,657,1831,t
1,0.0000046,657,1831,f,657,1831,t
1,0.0000046,657,1831,f,648,1831,t
1,0.0000046,656,1831,f,510,1831,t
1,0.0000046,654,1831,f,703,1831,t
1,0.0000046,652,1831,f,665,1831,t
1,0.0000046,652,1831,f,644,1831,t
1,0.0000046,649,1831,f,654,1831,t
1,0.0000046,648,1831,f,674,1831,t
1,0.0000046,648,1831,f,671,1831,t
1,0.0000046,647,1831,f,638,1831,t
1,0.0000046,645,1831,f,528,1831,t
1,0.0000046,643,1831,f,620,1831,t
1,0.0000046,642,1831,f,671,1831,t
1,0.0000046,641,1831,f,623,1831,t
1,0.0000046,641,1831,f,620,1831,t
1,0.0000046,641,1831,f,620,1831,t
1,0.0000046,641,1831,f,620,1831,t
1,0.0000046,635,1831,f,491,1831,t
1,0.0000046,628,1831,f,620,1831,t
1,0.0000046,624,1831,f,635,1831,t
1,0.0000046,623,1831,f,615,1831,t
1,0.0000046,623,1831,f,614,1831,t
1,0.0000046,620,1831,f,637,1831,t
1,0.0000046,620,1831,f,628,1831,t
1,0.0000046,620,1831,f,624,1831,t
1,0.0000046,615,1831,f,638,1831,t
1,0.0000046,615,1831,f,596,1831,t
1,0.0000046,613,1831,f,828,1831,t
1,0.0000046,612,1831,f,588,1831,t
1,0.0000046,612,1831,f,588,1831,t
1,0.0000046,611,1831,f,611,1831,t
1,0.0000046,611,1831,f,611,1831,t
1,0.0000046,611,1831,f,551,1831,t
1,0.0000046,605,1831,f,963,1831,t
1,0.0000046,602,1831,f,586,1831,t
1,0.0000046,602,1831,f,586,1831,t
1,0.0000046,602,1831,f,584,1831,t
1,0.0000046,6,1831,f,5,1831,t
1,0.0000046,596,1831,f,615,1831,t
1,0.0000046,596,1831,f,615,1831,t
1,0.0000046,596,1831,f,593,1831,t
1,0.0000046,595,1831,f,612,1831,t
1,0.0000046,591,1831,f,509,1831,t
1,0.0000046,590,1831,f,595,1831,t
1,0.0000046,589,1831,f,562,1831,t
1,0.0000046,588,1831,f,612,1831,t
1,0.0000046,588,1831,f,580,1831,t
1,0.0000046,586,1831,f,602,1831,t
1,0.0000046,586,1831,f,602,1829,t
1,0.0000046,586,1831,f,586,1831,t
1,0.0000046,586,1831,f,585,1831,t
1,0.0000046,586,1831,f,580,1831,t
1,0.0000046,585,1831,f,602,1831,t
1,0.0000046,585,1831,f,595,1831,t
1,0.0000046,584,1831,f,584,1831,t
1,0.0000046,583,1831,f,583,1831,t
1,0.0000046,582,1831,f,519,1831,t
1,0.0000046,581,1831,f,519,1831,t
1,0.0000046,580,1831,f,588,1831,t
1,0.0000046,580,1831,f,586,1831,t
1,0.0000046,569,1831,f,569,1831,t
1,0.0000046,569,1831,f,569,1831,t
1,0.0000046,569,1831,f,541,1831,t
1,0.0000046,569,1831,f,541,1831,t
1,0.0000046,566,1831,f,624,1831,t
1,0.0000046,566,1831,f,569,1831,t
1,0.0000046,566,1831,f,566,1831,t
1,0.0000046,563,1831,f,557,1831,t
1,0.0000046,559,1831,f,552,1831,t
1,0.0000046,559,1831,f,519,1831,t
1,0.0000046,557,1831,f,555,1831,t
1,0.0000046,557,1831,f,1514,1831,t
1,0.0000046,556,1831,f,589,1831,t
1,0.0000046,556,1831,f,519,1831,t
1,0.0000046,555,1831,f,557,1831,t
1,0.0000046,555,1831,f,553,1831,t
1,0.0000046,554,1831,f,633,1831,t
1,0.0000046,554,1831,f,554,1831,t
1,0.0000046,554,1831,f,540,1831,t
1,0.0000046,553,1831,f,611,1831,t
1,0.0000046,553,1831,f,585,1831,t
1,0.0000046,553,1831,f,557,1831,t
1,0.0000046,552,1831,f,552,1831,t
1,0.0000046,552,1831,f,540,1831,t
1,0.0000046,552,1829,f,554,1831,t
1,0.0000046,551,1831,f,611,1831,t
1,0.0000046,550,1831,f,555,1831,t
1,0.0000046,546,1831,f,568,1831,t
1,0.0000046,541,1831,f,569,1831,t
1,0.0000046,541,1831,f,552,1831,t
1,0.0000046,529,1831,f,497,1831,t
1,0.0000046,528,1831,f,471,1831,t
1,0.0000046,525,1831,f,481,1831,t
1,0.0000046,523,1831,f,497,1831,t
1,0.0000046,523,1831,f,473,1831,t
1,0.0000046,521,1831,f,441,1831,t
1,0.0000046,520,1831,f,520,1831,t
1,0.0000046,519,1831,f,578,1831,t
1,0.0000046,517,1831,f,514,1831,t
1,0.0000046,515,1831,f,512,1831,t
1,0.0000046,514,1831,f,517,1831,t
1,0.0000046,514,1831,f,514,1831,t
1,0.0000046,514,1831,f,513,1831,t
1,0.0000046,510,1831,f,510,1831,t
1,0.0000046,504,1831,f,797,1831,t
1,0.0000046,500,1831,f,522,1831,t
1,0.0000046,500,1831,f,500,1831,t
1,0.0000046,5,1831,f,7,1831,t
1,0.0000046,5,1831,f,6,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,5,1831,f,1,1831,t
1,0.0000046,498,1831,f,522,1831,t
1,0.0000046,498,1831,f,520,1831,t
1,0.0000046,497,1831,f,522,1831,t
1,0.0000046,490,1831,f,525,1831,t
1,0.0000046,479,1831,f,504,1831,t
1,0.0000046,479,1831,f,447,1831,t
1,0.0000046,477,1831,f,504,1831,t
1,0.0000046,477,1831,f,443,1831,t
1,0.0000046,476,1831,f,525,1831,t
1,0.0000046,476,1831,f,522,1831,t
1,0.0000046,474,1831,f,474,1831,t
1,0.0000046,472,1831,f,440,1831,t
1,0.0000046,466,1831,f,72,1831,t
1,0.0000046,463,1831,f,441,1831,t
1,0.0000046,463,1831,f,441,1831,t
1,0.0000046,462,1831,f,462,1831,t
1,0.0000046,462,1831,f,445,1831,t
1,0.0000046,457,1831,f,447,1831,t
1,0.0000046,457,1831,f,445,1831,t
1,0.0000046,456,1831,f,403,1831,t
1,0.0000046,455,1831,f,444,1831,t
1,0.0000046,452,1831,f,352,1831,t
1,0.0000046,449,1831,f,454,1831,t
1,0.0000046,448,1831,f,262,1831,t
1,0.0000046,447,1831,f,457,1831,t
1,0.0000046,446,1831,f,446,1831,t
1,0.0000046,445,1831,f,456,1831,t
1,0.0000046,445,1831,f,455,1831,t
1,0.0000046,443,1831,f,460,1831,t
1,0.0000046,443,1831,f,460,1831,t
1,0.0000046,443,1831,f,445,1831,t
1,0.0000046,443,1831,f,443,1831,t
1,0.0000046,443,1831,f,442,1831,t
1,0.0000046,441,1831,f,441,1831,t
1,0.0000046,441,1831,f,1165,1831,t
1,0.0000046,439,1831,f,467,1831,t
1,0.0000046,438,1831,f,522,1831,t
1,0.0000046,430,1831,f,366,1831,t
1,0.0000046,429,1831,f,365,1831,t
1,0.0000046,428,1831,f,364,1831,t
1,0.0000046,427,1831,f,362,1831,t
1,0.0000046,425,1831,f,363,1831,t
1,0.0000046,424,1831,f,360,1831,t
1,0.0000046,422,1831,f,354,1831,t
1,0.0000046,421,1831,f,361,1831,t
1,0.0000046,421,1831,f,360,1831,t
1,0.0000046,420,1831,f,360,1831,t
1,0.0000046,420,1831,f,358,1831,t
1,0.0000046,420,1831,f,358,1831,t
1,0.0000046,420,1831,f,352,1831,t
1,0.0000046,419,1831,f,360,1831,t
1,0.0000046,419,1831,f,360,1831,t
1,0.0000046,416,1831,f,352,1831,t
1,0.0000046,4,1831,f,5,1831,t
1,0.0000046,384,1831,f,372,1831,t
1,0.0000046,379,1831,f,387,1831,t
1,0.0000046,370,1831,f,433,1831,t
1,0.0000046,369,1831,f,432,1831,t
1,0.0000046,366,1831,f,429,1831,t
1,0.0000046,366,1831,f,429,1831,t
1,0.0000046,365,1831,f,429,1831,t
1,0.0000046,364,1831,f,1755,1831,t
1,0.0000046,363,1831,f,427,1831,t
1,0.0000046,363,1831,f,427,1831,t
1,0.0000046,363,1831,f,420,1831,t
1,0.0000046,361,1831,f,413,1831,t
1,0.0000046,360,1831,f,428,1831,t
1,0.0000046,360,1831,f,420,1831,t
1,0.0000046,360,1831,f,420,1831,t
1,0.0000046,360,1831,f,419,1831,t
1,0.0000046,360,1831,f,419,1831,t
1,0.0000046,360,1831,f,414,1831,t
1,0.0000046,36,1831,f,50,1831,t
1,0.0000046,358,1831,f,420,1831,t
1,0.0000046,35,1831,f,33,1831,t
1,0.0000046,344,1831,f,356,1831,t
1,0.0000046,33,1831,f,23,1831,t
1,0.0000046,324,1831,f,339,1831,t
1,0.0000046,322,1831,f,329,1831,t
1,0.0000046,312,1831,f,320,1831,t
1,0.0000046,310,1831,f,1216,1831,t
1,0.0000046,308,1831,f,223,1831,t
1,0.0000046,305,1831,f,299,1831,t
1,0.0000046,300,1831,f,482,1831,t
1,0.0000046,299,1831,f,344,1831,t
1,0.0000046,298,1831,f,364,1831,t
1,0.0000046,298,1831,f,306,1831,t
1,0.0000046,271,1831,f,271,1831,t
1,0.0000046,255,1831,f,1059,1831,t
1,0.0000046,245,1831,f,245,1831,t
1,0.0000046,245,1831,f,241,1831,t
1,0.0000046,245,1831,f,178,1831,t
1,0.0000046,241,1831,f,245,1831,t
1,0.0000046,241,1831,f,245,1831,t
1,0.0000046,241,1831,f,245,1831,t
1,0.0000046,240,1831,f,240,1831,t
1,0.0000046,239,1831,f,103,1831,t
1,0.0000046,236,1831,f,156,1831,t
1,0.0000046,223,1831,f,308,1831,t
1,0.0000046,222,1831,f,240,1831,t
1,0.0000046,222,1831,f,196,1831,t
1,0.0000046,219,1831,f,213,1831,t
1,0.0000046,217,1831,f,196,1831,t
1,0.0000046,210,1831,f,195,1831,t
1,0.0000046,205,1831,f,214,1831,t
1,0.0000046,204,1831,f,241,1831,t
1,0.0000046,202,1831,f,214,1831,t
1,0.0000046,2,1831,f,2,1831,t
1,0.0000046,196,1831,f,223,1831,t
1,0.0000046,183,1831,f,174,1831,t
1,0.0000046,1789,1831,f,1799,1831,t
1,0.0000046,1771,1831,f,1648,1831,t
1,0.0000046,175,1831,f,169,1831,t
1,0.0000046,1747,1831,f,1797,1831,t
1,0.0000046,1734,1831,f,1586,1831,t
1,0.0000046,1716,1831,f,1799,1831,t
1,0.0000046,1696,1831,f,1696,1831,t
1,0.0000046,1678,1831,f,1664,1831,t
1,0.0000046,1673,1831,f,1658,1831,t
1,0.0000046,1673,1831,f,1658,1831,t
1,0.0000046,1673,1831,f,1656,1831,t
1,0.0000046,167,1831,f,165,1831,t
1,0.0000046,1659,1831,f,1673,1831,t
1,0.0000046,1658,1831,f,1673,1831,t
1,0.0000046,1658,1831,f,1673,1831,t
1,0.0000046,1658,1831,f,1659,1831,t
1,0.0000046,1655,1831,f,1512,1831,t
1,0.0000046,1654,1831,f,1503,1831,t
1,0.0000046,1596,1831,f,1815,1831,t
1,0.0000046,158,1831,f,98,1831,t
1,0.0000046,157,1831,f,138,1831,t
1,0.0000046,157,1831,f,138,1831,t
1,0.0000046,156,1831,f,98,1831,t
1,0.0000046,156,1831,f,60,1831,t
1,0.0000046,155,1831,f,248,1831,t
1,0.0000046,155,1831,f,155,1831,t
1,0.0000046,155,1831,f,155,1831,t
1,0.0000046,155,1831,f,154,1831,t
1,0.0000046,155,1828,f,154,1831,t
1,0.0000046,154,1831,f,155,1831,t
1,0.0000046,154,1828,f,155,1831,t
1,0.0000046,1530,1831,f,1519,1831,t
1,0.0000046,1529,1831,f,1542,1831,t
1,0.0000046,1519,1831,f,1530,1831,t
1,0.0000046,1514,1831,f,552,1831,t
1,0.0000046,1510,1831,f,1510,1831,t
1,0.0000046,1497,1831,f,1519,1831,t
1,0.0000046,1485,1831,f,1476,1831,t
1,0.0000046,1440,1831,f,1212,1831,t
1,0.0000046,1438,1831,f,1291,1831,t
1,0.0000046,1416,1831,f,995,1831,t
1,0.0000046,1404,1831,f,1514,1831,t
1,0.0000046,138,1831,f,138,1831,t
1,0.0000046,1371,1831,f,1359,1831,t
1,0.0000046,1368,1831,f,1370,1831,t
1,0.0000046,1365,1831,f,1370,1831,t
1,0.0000046,1361,1831,f,1483,1831,t
1,0.0000046,1360,1831,f,1422,1831,t
1,0.0000046,1356,1831,f,1356,1831,t
1,0.0000046,1351,1831,f,1370,1831,t
1,0.0000046,1329,1831,f,1329,1831,t
1,0.0000046,1317,1831,f,1317,1831,t
1,0.0000046,1317,1831,f,1300,1831,t
1,0.0000046,1278,1831,f,1260,1831,t
1,0.0000046,1264,1831,f,1162,1831,t
1,0.0000046,1235,1831,f,1247,1831,t
1,0.0000046,1235,1831,f,1247,1831,t
1,0.0000046,1234,1831,f,1247,1831,t
1,0.0000046,1205,1831,f,1193,1831,t
1,0.0000046,1202,1831,f,1196,1831,t
1,0.0000046,1184,1831,f,1182,1831,t
1,0.0000046,1182,1831,f,1184,1831,t
1,0.0000046,1168,1831,f,1149,1831,t
1,0.0000046,1116,1831,f,1118,1831,t
1,0.0000046,1111,1831,f,1011,1831,t
1,0.0000046,1110,1831,f,1110,1831,t
1,0.0000046,1093,1831,f,1084,1831,t
1,0.0000046,1092,1831,f,1084,1831,t
1,0.0000046,1089,1831,f,1008,1831,t
1,0.0000046,1086,1831,f,1070,1831,t
1,0.0000046,1084,1831,f,1093,1831,t
1,0.0000046,1073,1831,f,1041,1831,t
1,0.0000046,1060,1831,f,1008,1831,t
1,0.0000046,106,1831,f,108,1831,t
1,0.0000046,1052,1831,f,963,1831,t
1,0.0000046,1047,1831,f,1079,1831,t
1,0.0000046,1047,1831,f,1057,1831,t
1,0.0000046,1042,1831,f,446,1831,t
1,0.0000046,1041,1831,f,1073,1831,t
1,0.0000046,104,1831,f,104,1831,t
1,0.0000046,1037,1831,f,1037,1831,t
1,0.0000046,1026,1831,f,917,1831,t
1,0.0000046,1024,1831,f,1047,1831,t
1,0.0000046,102,1831,f,157,1831,t
1,0.0000046,1016,1831,f,939,1831,t
1,0.0000046,1012,1831,f,461,1831,t
1,0.0000046,101,1831,f,159,1831,t
1,0.0000046,1005,1831,f,936,1831,t
1,0.0000046,1001,1831,f,991,1831,t
1,0.0000046,1,1831,f,4,1831,t
1,0.0000046,1,1831,f,17,1831,t
1,0.0000046,1,1831,f,17,1831,t
1,0.0000046,1,1831,f,1,1831,t
1,0.0000046,999,1831,f,931,1831,t
1,0.0000046,931,1831,f,1005,1831,t
1,0.0000046,909,1831,f,942,1831,t
1,0.0000046,909,1831,f,925,1831,t
1,0.0000046,901,1831,f,913,1831,t
1,0.0000046,882,1831,f,876,1831,t
1,0.0000046,882,1831,f,869,1831,t
1,0.0000046,865,1831,f,885,1831,t
1,0.0000046,865,1831,f,869,1831,t
1,0.0000046,865,1831,f,868,1831,t
1,0.0000046,865,1831,f,865,1831,t
1,0.0000046,865,1831,f,865,1831,t
1,0.0000046,860,1831,f,833,1831,t
1,0.0000046,860,1831,f,828,1831,t
1,0.0000046,857,1831,f,850,1831,t
1,0.0000046,853,1831,f,729,1831,t
1,0.0000046,834,1831,f,828,1831,t
1,0.0000046,828,1831,f,860,1831,t
1,0.0000046,828,1831,f,860,1831,t
1,0.0000046,828,1831,f,860,1831,t
1,0.0000046,828,1831,f,834,1831,t
1,0.0000046,828,1831,f,810,1831,t
1,0.0000046,814,1831,f,826,1831,t
1,0.0000046,812,1831,f,797,1831,t
1,0.0000046,8,1831,f,5,1831,t
1,0.0000046,774,1831,f,782,1831,t
1,0.0000046,774,1831,f,774,1831,t
1,0.0000046,773,1831,f,757,1831,t
1,0.0000046,772,1831,f,774,1831,t
1,0.0000046,770,1831,f,774,1831,t
1,0.0000046,770,1831,f,710,1831,t
1,0.0000046,757,1831,f,774,1831,t
1,0.0000046,751,1831,f,763,1831,t
1,0.0000046,744,1831,f,786,1831,t
1,0.0000046,731,1831,f,740,1831,t
1,0.0000046,671,1831,f,648,1831,t
1,0.0000046,666,1831,f,702,1831,t
1,0.0000046,665,1831,f,652,1831,t
1,0.0000046,657,1831,f,657,1831,t
1,0.0000046,657,1831,f,657,1831,t
1,0.0000046,657,1831,f,657,1831,t
1,0.0000046,657,1831,f,631,1831,t
1,0.0000046,654,1831,f,600,1831,t
1,0.0000046,652,1831,f,665,1831,t
1,0.0000046,648,1831,f,671,1831,t
1,0.0000046,631,1831,f,560,1831,t
1,0.0000046,615,1831,f,596,1831,t
1,0.0000046,611,1831,f,611,1831,t
1,0.0000046,602,1831,f,586,1831,t
1,0.0000046,596,1831,f,615,1831,t
1,0.0000046,588,1831,f,639,1831,t
1,0.0000046,588,1831,f,585,1831,t
1,0.0000046,586,1831,f,586,1831,t
1,0.0000046,586,1831,f,586,1831,t
1,0.0000046,586,1831,f,585,1831,t
1,0.0000046,584,1831,f,639,1831,t
1,0.0000046,580,1831,f,588,1831,t
1,0.0000046,578,1831,f,519,1831,t
1,0.0000046,569,1831,f,569,1831,t
1,0.0000046,566,1831,f,563,1831,t
1,0.0000046,565,1831,f,568,1831,t
1,0.0000046,563,1831,f,547,1831,t
1,0.0000046,555,1831,f,556,1831,t
1,0.0000046,555,1831,f,555,1831,t
1,0.0000046,554,1831,f,553,1831,t
1,0.0000046,548,1831,f,632,1831,t
1,0.0000046,525,1831,f,476,1831,t
1,0.0000046,522,1831,f,858,1831,t
1,0.0000046,521,1831,f,441,1831,t
1,0.0000046,520,1831,f,500,1831,t
1,0.0000046,520,1831,f,497,1831,t
1,0.0000046,520,1831,f,497,1831,t
1,0.0000046,519,1831,f,581,1831,t
1,0.0000046,514,1831,f,513,1831,t
1,0.0000046,513,1831,f,514,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,480,1831,f,525,1831,t
1,0.0000046,480,1831,f,525,1831,t
1,0.0000046,48,1831,f,38,1831,t
1,0.0000046,479,1831,f,504,1831,t
1,0.0000046,461,1831,f,442,1831,t
1,0.0000046,455,1831,f,445,1831,t
1,0.0000046,455,1831,f,444,1831,t
1,0.0000046,455,1831,f,443,1831,t
1,0.0000046,455,1831,f,440,1831,t
1,0.0000046,448,1831,f,264,1831,t
1,0.0000046,447,1831,f,447,1831,t
1,0.0000046,445,1831,f,449,1831,t
1,0.0000046,443,1831,f,461,1831,t
1,0.0000046,443,1831,f,460,1831,t
1,0.0000046,443,1831,f,445,1831,t
1,0.0000046,440,1831,f,464,1831,t
1,0.0000046,440,1831,f,460,1831,t
